date,scene,category,author_tier,app_version,exposure,effective_view_users,comments,comment_users,author_replies,replied_users,replied_revisit_users,sw_impressions,sw_clicks,l1_search_users,l2_search_users,search_users,order_users,gmv
2026-07-10,关注,家居,头部,v28.1,48161,15455,494,425,109,101,32,18237,968,192,129,321,32,5366
2026-07-10,关注,家居,头部,v28.2,60109,18669,593,510,132,121,39,22029,1123,228,153,381,38,6491
2026-07-10,关注,家居,腰部,v28.1,31373,10062,313,269,122,113,34,11873,611,127,80,207,21,3648
2026-07-10,关注,家居,腰部,v28.2,39034,12299,390,335,142,131,42,14512,733,151,98,250,25,4226
2026-07-10,关注,家居,尾部,v28.1,14839,4731,152,131,82,76,23,5582,290,58,39,97,10,1689
2026-07-10,关注,家居,尾部,v28.2,18133,5632,175,151,96,88,28,6645,350,71,47,118,12,2040
2026-07-10,关注,服饰,头部,v28.1,71937,22497,671,577,147,136,41,26547,1414,284,189,473,47,5959
2026-07-10,关注,服饰,头部,v28.2,87656,27730,876,753,195,179,56,32721,1667,356,221,577,57,7400
2026-07-10,关注,服饰,腰部,v28.1,42526,13502,412,355,159,146,46,15933,807,172,111,282,28,3620
2026-07-10,关注,服饰,腰部,v28.2,53546,16613,524,450,197,181,56,19603,1046,206,133,339,34,4448
2026-07-10,关注,服饰,尾部,v28.1,20607,6410,193,166,100,92,29,7564,397,82,53,135,14,1782
2026-07-10,关注,服饰,尾部,v28.2,26604,8488,268,230,140,129,39,10016,506,106,68,174,17,2191
2026-07-11,推荐,美妆,头部,v28.1,269658,84520,2649,2278,574,528,160,99733,5151,1037,704,1741,177,16893
2026-07-11,推荐,美妆,头部,v28.2,319979,101230,3102,2668,688,633,198,119451,6298,1283,837,2120,217,20452
2026-07-11,推荐,美妆,腰部,v28.1,171338,52955,1664,1431,604,556,171,62487,3162,658,441,1099,111,10536
2026-07-11,推荐,美妆,腰部,v28.2,196548,62994,1992,1713,785,722,224,74333,3777,807,530,1337,131,12445
2026-07-11,推荐,美妆,尾部,v28.1,81656,25222,795,684,422,388,124,29762,1520,306,204,510,51,4858
2026-07-11,推荐,美妆,尾部,v28.2,100382,31788,1007,866,514,473,141,37510,1974,400,259,658,67,6501
2026-07-11,推荐,数码,头部,v28.1,191857,60797,1929,1659,428,394,119,71741,3732,750,498,1248,129,54551
2026-07-11,推荐,数码,头部,v28.2,227946,70803,2201,1893,499,459,146,83547,4424,874,579,1453,148,63372
2026-07-11,推荐,数码,腰部,v28.1,121405,37718,1152,991,426,392,125,44508,2313,477,316,792,80,34086
2026-07-11,推荐,数码,腰部,v28.2,144869,45430,1431,1230,566,520,166,53608,2840,578,384,961,97,42400
2026-07-11,推荐,数码,尾部,v28.1,57203,17829,540,464,282,259,81,21038,1090,221,149,370,37,15761
2026-07-11,推荐,数码,尾部,v28.2,69588,21985,657,565,358,329,104,25943,1367,275,185,460,47,20076
2026-07-11,推荐,家居,头部,v28.1,167397,53739,1614,1388,355,326,98,63412,3201,670,444,1114,111,18369
2026-07-11,推荐,家居,头部,v28.2,205025,64129,1964,1689,439,404,125,75672,3979,823,525,1348,134,22165
2026-07-11,推荐,家居,腰部,v28.1,98695,31064,995,856,380,349,107,36656,1960,391,249,641,65,10906
2026-07-11,推荐,家居,腰部,v28.2,126225,40414,1280,1101,499,459,147,47688,2479,500,328,828,85,14238
2026-07-11,推荐,家居,尾部,v28.1,49797,15571,483,415,253,233,74,18374,980,192,126,319,32,5329
2026-07-11,推荐,家居,尾部,v28.2,60292,18701,576,496,288,265,81,22068,1178,228,150,378,38,6247
2026-07-11,推荐,服饰,头部,v28.1,228295,72957,2254,1938,502,462,144,86089,4479,928,611,1538,158,19985
2026-07-11,推荐,服饰,头部,v28.2,281212,89815,2821,2426,623,573,183,105982,5394,1115,716,1832,189,23815
2026-07-11,推荐,服饰,腰部,v28.1,138977,43850,1338,1151,518,477,143,51744,2652,546,353,899,89,11432
2026-07-11,推荐,服饰,腰部,v28.2,173051,54339,1686,1450,660,607,195,64119,3331,663,458,1121,113,14279
2026-07-11,推荐,服饰,尾部,v28.1,68433,21350,670,577,353,325,99,25193,1288,261,179,440,44,5499
2026-07-11,推荐,服饰,尾部,v28.2,82620,25796,830,714,422,388,116,30439,1573,320,206,526,52,6814
2026-07-11,搜索,美妆,头部,v28.1,108514,34389,1066,917,237,218,70,40579,2123,439,283,722,74,6940
2026-07-11,搜索,美妆,头部,v28.2,135293,42117,1325,1139,305,280,88,49698,2582,525,338,863,85,8128
2026-07-11,搜索,美妆,腰部,v28.1,71444,22742,698,600,273,251,79,26835,1365,278,184,461,47,4504
2026-07-11,搜索,美妆,腰部,v28.2,86362,27609,863,742,337,310,93,32578,1687,338,228,566,56,5430
2026-07-11,搜索,美妆,尾部,v28.1,33502,10505,328,282,173,159,48,12396,635,134,86,220,22,2180
2026-07-11,搜索,美妆,尾部,v28.2,39851,12737,385,331,200,184,59,15030,781,159,103,262,26,2465
2026-07-11,搜索,数码,头部,v28.1,80020,25088,797,685,176,162,49,29604,1510,322,200,522,54,22981
2026-07-11,搜索,数码,头部,v28.2,103169,32415,1036,891,218,201,63,38250,2005,396,264,660,67,29230
2026-07-11,搜索,数码,腰部,v28.1,51033,15934,491,422,183,168,53,18802,965,204,132,335,34,14536
2026-07-11,搜索,数码,腰部,v28.2,60048,19158,583,501,222,205,65,22606,1186,239,155,393,41,17545
2026-07-11,搜索,数码,尾部,v28.1,24323,7717,238,205,128,118,37,9106,485,99,65,164,16,7067
2026-07-11,搜索,数码,尾部,v28.2,29389,9400,298,256,156,144,44,11092,573,120,76,197,20,8524
2026-07-11,搜索,家居,头部,v28.1,66872,21108,660,567,144,132,41,24908,1294,271,173,444,45,7432
2026-07-11,搜索,家居,头部,v28.2,82896,25971,821,706,173,159,49,30646,1560,326,213,540,54,9309
2026-07-11,搜索,家居,腰部,v28.1,41986,13113,391,336,152,140,44,15473,828,168,105,273,28,4683
2026-07-11,搜索,家居,腰部,v28.2,50140,15862,494,425,195,180,57,18717,967,196,130,326,33,5643
2026-07-11,搜索,家居,尾部,v28.1,21140,6534,205,176,106,98,30,7710,394,82,54,137,14,2313
2026-07-11,搜索,家居,尾部,v28.2,25008,7891,252,217,136,125,38,9311,474,101,66,167,17,2751
2026-07-11,搜索,服饰,头部,v28.1,95761,29637,886,762,196,180,57,34972,1797,362,244,606,63,7904
2026-07-11,搜索,服饰,头部,v28.2,112830,36239,1116,960,236,217,66,42762,2226,462,306,768,76,9566
2026-07-11,搜索,服饰,腰部,v28.1,58244,18021,577,496,225,207,62,21264,1074,220,150,370,37,4660
2026-07-11,搜索,服饰,腰部,v28.2,73125,22768,727,625,287,264,82,26866,1426,283,189,472,46,5912
2026-07-11,搜索,服饰,尾部,v28.1,27706,8579,273,234,142,130,40,10123,540,110,72,182,19,2392
2026-07-11,搜索,服饰,尾部,v28.2,33894,10480,316,272,172,158,48,12367,631,130,85,215,22,2720
2026-07-11,关注,美妆,头部,v28.1,88773,28015,869,747,191,176,56,33058,1677,342,223,565,57,5548
2026-07-11,关注,美妆,头部,v28.2,108167,34355,1106,952,233,215,68,40539,2104,420,288,708,73,7051
2026-07-11,关注,美妆,腰部,v28.1,56025,17989,537,462,206,189,60,21227,1071,219,144,362,36,3451
2026-07-11,关注,美妆,腰部,v28.2,69637,21715,693,596,272,250,80,25624,1309,266,173,439,45,4249
2026-07-11,关注,美妆,尾部,v28.1,27334,8536,262,225,134,123,38,10073,526,110,71,181,18,1747
2026-07-11,关注,美妆,尾部,v28.2,32093,10120,306,263,155,142,45,11942,620,123,83,206,20,1975
2026-07-11,关注,数码,头部,v28.1,62068,19934,594,511,134,123,37,23522,1255,247,168,415,41,17376
2026-07-11,关注,数码,头部,v28.2,77297,24442,756,650,164,151,47,28842,1491,303,206,510,51,21740
2026-07-11,关注,数码,腰部,v28.1,39681,12542,398,342,156,143,45,14800,786,155,104,259,27,11677
2026-07-11,关注,数码,腰部,v28.2,50337,15681,504,434,201,185,57,18503,984,192,132,324,33,13806
2026-07-11,关注,数码,尾部,v28.1,18610,5761,177,152,93,86,27,6798,348,72,47,120,12,5301
2026-07-11,关注,数码,尾部,v28.2,24142,7629,235,202,117,108,35,9002,456,98,64,162,16,6729
2026-07-11,关注,家居,头部,v28.1,54520,17294,517,444,111,102,32,20407,1048,213,143,356,35,5872
2026-07-11,关注,家居,头部,v28.2,64718,20561,647,557,149,137,43,24262,1297,251,168,418,42,7152
2026-07-11,关注,家居,腰部,v28.1,33393,10312,329,283,127,117,37,12168,624,127,84,212,21,3593
2026-07-11,关注,家居,腰部,v28.2,40387,12536,374,321,140,128,40,14792,791,152,101,253,25,4150
2026-07-11,关注,家居,尾部,v28.1,16566,5251,166,143,90,83,25,6197,331,67,43,110,11,1896
2026-07-11,关注,家居,尾部,v28.2,19012,6000,181,155,91,84,27,7081,360,77,48,125,12,2048
2026-07-11,关注,服饰,头部,v28.1,73207,22654,716,616,164,151,47,26731,1408,278,191,469,47,6120
2026-07-11,关注,服饰,头部,v28.2,93136,29464,886,762,196,180,58,34767,1782,376,243,619,61,7923
2026-07-11,关注,服饰,腰部,v28.1,47783,14988,449,386,175,161,52,17686,906,193,123,316,32,4007
2026-07-11,关注,服饰,腰部,v28.2,57217,18047,552,475,215,198,62,21295,1128,232,147,379,39,4917
2026-07-11,关注,服饰,尾部,v28.1,22793,7054,219,188,119,110,34,8323,425,86,59,145,15,1898
2026-07-11,关注,服饰,尾部,v28.2,27421,8576,264,227,136,125,38,10120,518,109,71,180,18,2347
2026-07-12,推荐,美妆,头部,v28.1,268663,85017,2542,2186,569,523,160,100320,5183,1065,701,1766,181,17660
2026-07-12,推荐,美妆,头部,v28.2,310328,97737,2927,2517,636,585,174,115330,6079,1200,799,1999,200,19291
2026-07-12,推荐,美妆,腰部,v28.1,166039,52596,1607,1382,585,538,164,62063,3161,672,425,1096,112,11002
2026-07-12,推荐,美妆,腰部,v28.2,204858,63955,1969,1694,758,698,209,75467,3973,793,518,1311,136,12799
2026-07-12,推荐,美妆,尾部,v28.1,81712,26123,807,694,433,398,123,30825,1631,330,220,550,56,5441
2026-07-12,推荐,美妆,尾部,v28.2,94118,29700,918,790,467,429,129,35045,1831,363,250,614,61,5823
2026-07-12,推荐,数码,头部,v28.1,189484,60656,1839,1582,399,367,110,71574,3784,750,496,1247,124,53719
2026-07-12,推荐,数码,头部,v28.2,227005,70558,2219,1909,480,442,137,83258,4457,881,569,1449,143,61953
2026-07-12,推荐,数码,腰部,v28.1,116055,36228,1094,941,403,371,118,42749,2189,447,294,741,76,32167
2026-07-12,推荐,数码,腰部,v28.2,145075,44912,1373,1181,539,496,154,52997,2783,558,369,927,93,40378
2026-07-12,推荐,数码,尾部,v28.1,57049,17943,542,467,276,254,77,21173,1108,220,145,365,36,15540
2026-07-12,推荐,数码,尾部,v28.2,70286,22411,707,608,386,355,107,26446,1410,274,182,456,47,20257
2026-07-12,推荐,家居,头部,v28.1,154162,49130,1478,1271,323,297,89,57973,3097,598,414,1012,101,17348
2026-07-12,推荐,家居,头部,v28.2,199606,63625,1914,1646,401,369,112,75078,3881,798,533,1331,137,23254
2026-07-12,推荐,家居,腰部,v28.1,99281,30818,933,802,352,324,100,36366,1889,379,256,635,65,11074
2026-07-12,推荐,家居,腰部,v28.2,118036,37040,1167,1003,461,424,136,43708,2318,474,297,771,77,13010
2026-07-12,推荐,家居,尾部,v28.1,48132,15124,486,418,253,233,70,17847,906,184,123,307,31,5393
2026-07-12,推荐,家居,尾部,v28.2,58553,18250,569,489,284,261,84,21535,1142,234,152,386,40,6609
2026-07-12,推荐,服饰,头部,v28.1,216306,69277,2185,1879,466,429,132,81746,4304,873,579,1452,143,18227
2026-07-12,推荐,服饰,头部,v28.2,276435,85540,2718,2337,584,537,172,100937,5151,1100,686,1786,181,22799
2026-07-12,推荐,服饰,腰部,v28.1,142716,45500,1467,1261,549,505,157,53690,2851,583,371,954,98,12582
2026-07-12,推荐,服饰,腰部,v28.2,167754,52229,1638,1408,636,585,175,61630,3234,636,429,1065,110,13858
2026-07-12,推荐,服饰,尾部,v28.1,66553,20797,648,557,339,312,94,24540,1295,253,170,422,41,5282
2026-07-12,推荐,服饰,尾部,v28.2,84707,26734,849,730,460,423,136,31546,1594,329,216,544,56,7111
2026-07-12,搜索,美妆,头部,v28.1,110259,34574,1100,946,250,230,71,40798,2107,429,287,716,70,6842
2026-07-12,搜索,美妆,头部,v28.2,138986,43012,1355,1165,298,274,82,50754,2654,550,359,909,93,8883
2026-07-12,搜索,美妆,腰部,v28.1,65606,20286,620,534,240,221,66,23938,1233,256,162,418,43,4129
2026-07-12,搜索,美妆,腰部,v28.2,80091,25626,818,703,320,295,88,30239,1615,322,212,534,53,4991
2026-07-12,搜索,美妆,尾部,v28.1,31816,10166,324,279,169,156,48,11996,616,125,85,211,22,2107
2026-07-12,搜索,美妆,尾部,v28.2,40598,12832,395,340,210,193,59,15141,799,162,106,269,27,2583
2026-07-12,搜索,数码,头部,v28.1,79430,25255,770,663,169,155,48,29801,1563,323,204,527,53,22518
2026-07-12,搜索,数码,头部,v28.2,93192,29016,887,763,198,182,56,34239,1820,369,231,600,62,27102
2026-07-12,搜索,数码,腰部,v28.1,47772,15234,476,410,183,168,51,17976,911,188,128,316,31,13381
2026-07-12,搜索,数码,腰部,v28.2,62314,19614,630,542,242,222,71,23144,1207,239,161,399,41,17846
2026-07-12,搜索,数码,尾部,v28.1,23976,7634,241,207,127,117,37,9008,456,96,62,158,16,6962
2026-07-12,搜索,数码,尾部,v28.2,28342,8804,279,240,144,133,41,10388,555,110,72,182,18,7779
2026-07-12,搜索,家居,头部,v28.1,64198,20520,624,537,142,131,40,24214,1272,258,167,425,43,7082
2026-07-12,搜索,家居,头部,v28.2,80407,25419,806,693,176,162,49,29995,1602,317,212,529,54,9238
2026-07-12,搜索,家居,腰部,v28.1,40932,12641,399,343,149,137,44,14916,779,159,106,264,26,4477
2026-07-12,搜索,家居,腰部,v28.2,50070,15675,491,422,192,176,55,18497,965,196,130,326,34,5710
2026-07-12,搜索,家居,尾部,v28.1,19397,6052,181,156,91,84,25,7142,382,77,48,125,13,2152
2026-07-12,搜索,家居,尾部,v28.2,24398,7680,242,208,131,120,36,9062,481,96,63,159,16,2723
2026-07-12,搜索,服饰,头部,v28.1,93477,28924,893,768,193,177,56,34131,1731,370,242,612,62,7863
2026-07-12,搜索,服饰,头部,v28.2,117899,37696,1137,978,255,235,73,44481,2248,477,304,781,77,9870
2026-07-12,搜索,服饰,腰部,v28.1,55751,17352,517,444,199,183,58,20476,1039,223,146,369,37,4791
2026-07-12,搜索,服饰,腰部,v28.2,69755,22279,688,592,250,230,70,26289,1337,282,183,465,46,5867
2026-07-12,搜索,服饰,尾部,v28.1,27051,8637,276,237,146,135,42,10192,532,105,69,174,17,2235
2026-07-12,搜索,服饰,尾部,v28.2,35253,11056,341,294,182,167,51,13046,690,137,92,229,24,2978
2026-07-12,关注,美妆,头部,v28.1,89090,28382,878,755,184,169,54,33490,1752,346,226,572,58,5508
2026-07-12,关注,美妆,头部,v28.2,104325,32344,1029,885,230,212,64,38166,1949,403,272,675,67,6455
2026-07-12,关注,美妆,腰部,v28.1,55729,17273,544,468,202,186,59,20382,1050,220,140,360,36,3513
2026-07-12,关注,美妆,腰部,v28.2,63305,20323,607,522,229,211,67,23981,1258,257,163,420,44,4168
2026-07-12,关注,美妆,尾部,v28.1,26460,8473,265,228,131,120,38,9998,529,107,70,176,18,1728
2026-07-12,关注,美妆,尾部,v28.2,32563,10245,322,277,172,158,48,12090,619,131,83,214,22,2089
2026-07-12,关注,数码,头部,v28.1,61627,19501,602,518,135,125,39,23011,1209,249,159,408,41,17446
2026-07-12,关注,数码,头部,v28.2,76991,24418,783,674,168,154,46,28813,1543,303,203,507,51,21891
2026-07-12,关注,数码,腰部,v28.1,38939,12028,374,322,135,124,38,14193,727,146,100,247,25,10676
2026-07-12,关注,数码,腰部,v28.2,48468,15223,483,416,188,173,53,17963,931,188,126,314,33,13872
2026-07-12,关注,数码,尾部,v28.1,18138,5728,170,147,84,78,24,6759,342,70,48,117,12,5110
2026-07-12,关注,数码,尾部,v28.2,22146,7054,226,195,122,112,35,8323,422,90,59,149,15,6690
2026-07-12,关注,家居,头部,v28.1,50301,15905,510,438,109,100,30,18768,972,198,129,326,34,5592
2026-07-12,关注,家居,头部,v28.2,65110,20512,659,567,150,138,41,24204,1288,261,171,432,45,7688
2026-07-12,关注,家居,腰部,v28.1,31907,10225,321,276,123,113,36,12066,623,127,85,212,21,3483
2026-07-12,关注,家居,腰部,v28.2,39209,12561,387,333,147,135,43,14822,749,159,103,262,27,4570
2026-07-12,关注,家居,尾部,v28.1,15308,4768,153,131,78,72,22,5626,295,59,39,97,10,1686
2026-07-12,关注,家居,尾部,v28.2,18487,5745,173,149,88,81,25,6779,353,73,46,119,12,2060
2026-07-12,关注,服饰,头部,v28.1,72560,22408,697,599,159,147,44,26441,1336,281,179,460,45,5678
2026-07-12,关注,服饰,头部,v28.2,92779,29303,879,756,188,173,52,34577,1837,375,247,622,64,8042
2026-07-12,关注,服饰,腰部,v28.1,45527,14286,447,385,175,161,51,16858,889,175,119,294,30,3860
2026-07-12,关注,服饰,腰部,v28.2,55920,17412,528,454,195,179,58,20546,1094,220,147,367,36,4686
2026-07-12,关注,服饰,尾部,v28.1,22597,6994,210,181,105,96,31,8253,437,87,56,142,15,1890
2026-07-12,关注,服饰,尾部,v28.2,26020,8084,259,223,139,128,41,9539,492,99,67,166,17,2179
2026-07-13,推荐,美妆,头部,v28.1,226056,72600,2257,1941,515,474,151,85668,4439,895,587,1482,146,14104
2026-07-13,推荐,美妆,头部,v28.2,266021,82428,2545,2189,572,526,164,97265,5126,1049,656,1705,169,16024
2026-07-13,推荐,美妆,腰部,v28.1,134877,41786,1295,1114,513,472,151,49308,2627,536,336,871,86,8206
2026-07-13,推荐,美妆,腰部,v28.2,165813,52434,1668,1435,660,607,190,61872,3173,667,427,1093,109,10688
2026-07-13,推荐,美妆,尾部,v28.1,64033,19826,636,547,328,302,95,23395,1188,243,163,406,42,3985
2026-07-13,推荐,美妆,尾部,v28.2,78933,24805,746,642,401,369,114,29270,1517,308,205,513,53,5098
2026-07-13,推荐,数码,头部,v28.1,152676,48849,1538,1323,348,321,98,57642,2954,592,389,981,100,42944
2026-07-13,推荐,数码,头部,v28.2,188869,60062,1806,1553,417,383,120,70873,3619,766,491,1256,127,53687
2026-07-13,推荐,数码,腰部,v28.1,101793,31833,1005,864,386,355,110,37563,1940,408,257,665,67,28845
2026-07-13,推荐,数码,腰部,v28.2,121663,38240,1211,1042,458,421,126,45123,2283,490,310,800,83,35380
2026-07-13,推荐,数码,尾部,v28.1,48452,15235,472,406,249,229,71,17977,933,192,127,318,33,14231
2026-07-13,推荐,数码,尾部,v28.2,59541,18659,595,511,314,288,92,22017,1156,236,149,385,39,16367
2026-07-13,推荐,家居,头部,v28.1,137029,43070,1330,1143,291,268,82,50823,2626,541,353,894,89,14800
2026-07-13,推荐,家居,头部,v28.2,155724,49136,1530,1316,351,323,102,57981,2937,597,403,1000,101,16789
2026-07-13,推荐,家居,腰部,v28.1,84090,26460,827,711,305,280,85,31223,1607,328,218,546,57,9319
2026-07-13,推荐,家居,腰部,v28.2,96462,29788,897,771,330,304,97,35149,1804,366,246,612,60,9986
2026-07-13,推荐,家居,尾部,v28.1,38759,12148,370,318,192,176,53,14334,749,153,97,250,25,4200
2026-07-13,推荐,家居,尾部,v28.2,47901,15267,489,420,257,236,76,18015,928,193,125,318,32,5358
2026-07-13,推荐,服饰,头部,v28.1,180190,57729,1775,1527,403,371,118,68121,3459,734,475,1209,119,15381
2026-07-13,推荐,服饰,头部,v28.2,223828,70750,2113,1817,457,421,131,83485,4469,911,576,1487,151,19401
2026-07-13,推荐,服饰,腰部,v28.1,112856,35997,1098,945,423,389,123,42477,2202,456,294,749,76,9612
2026-07-13,推荐,服饰,腰部,v28.2,145356,45097,1427,1227,563,518,160,53214,2723,578,380,959,98,12520
2026-07-13,推荐,服饰,尾部,v28.1,54135,16728,506,435,269,247,77,19739,1006,204,137,341,34,4435
2026-07-13,推荐,服饰,尾部,v28.2,68685,21915,673,578,356,328,103,25860,1355,281,178,459,45,5706
2026-07-13,搜索,美妆,头部,v28.1,94255,30274,965,830,216,199,63,35723,1839,384,249,633,64,6186
2026-07-13,搜索,美妆,头部,v28.2,115908,37041,1127,969,246,227,71,43708,2209,473,297,770,78,7358
2026-07-13,搜索,美妆,腰部,v28.1,56859,17933,564,485,219,202,61,21161,1129,218,147,365,36,3483
2026-07-13,搜索,美妆,腰部,v28.2,72450,22807,716,616,262,241,75,26912,1423,278,191,469,47,4558
2026-07-13,搜索,美妆,尾部,v28.1,26812,8359,269,231,141,130,41,9864,527,106,67,173,18,1697
2026-07-13,搜索,美妆,尾部,v28.2,32579,10261,310,267,158,146,44,12108,623,125,83,208,20,1946
2026-07-13,搜索,数码,头部,v28.1,67939,21595,667,573,143,131,42,25482,1294,267,181,448,46,20056
2026-07-13,搜索,数码,头部,v28.2,82589,25694,810,696,171,158,47,30319,1549,322,210,532,55,24101
2026-07-13,搜索,数码,腰部,v28.1,41891,13217,414,356,163,150,47,15596,826,165,110,276,28,12106
2026-07-13,搜索,数码,腰部,v28.2,50283,16068,485,417,176,162,50,18960,973,205,129,333,33,14277
2026-07-13,搜索,数码,尾部,v28.1,20454,6462,199,171,98,91,28,7625,390,83,52,136,14,5891
2026-07-13,搜索,数码,尾部,v28.2,23817,7611,235,202,119,110,35,8981,472,96,63,159,16,6646
2026-07-13,搜索,家居,头部,v28.1,54686,17061,535,460,116,106,32,20132,1022,217,140,356,36,5891
2026-07-13,搜索,家居,头部,v28.2,66961,21298,678,583,156,143,46,25132,1314,265,170,434,43,7096
2026-07-13,搜索,家居,腰部,v28.1,35138,11152,352,302,128,117,38,13159,698,142,90,232,23,3887
2026-07-13,搜索,家居,腰部,v28.2,42105,13072,406,350,147,135,44,15425,816,165,109,274,28,4783
2026-07-13,搜索,家居,尾部,v28.1,16224,5157,155,133,79,73,22,6085,314,64,43,107,11,1826
2026-07-13,搜索,家居,尾部,v28.2,20981,6664,207,178,102,94,30,7864,408,82,55,137,14,2388
2026-07-13,搜索,服饰,头部,v28.1,79387,25332,794,683,176,162,49,29892,1520,324,204,529,54,6953
2026-07-13,搜索,服饰,头部,v28.2,95978,29933,908,781,193,178,57,35321,1871,375,250,625,62,8068
2026-07-13,搜索,服饰,腰部,v28.1,48342,15505,462,397,171,157,50,18296,966,197,127,324,32,4093
2026-07-13,搜索,服饰,腰部,v28.2,61667,19529,627,539,239,220,66,23044,1172,251,158,409,41,5217
